# Labels for CHK002 (unused dependency) / CHK003 (missing dependency) findings
# on the §17 OSS validation set. `fp`/`tp` are ground truth; `deferred` records
# heuristic triage that still needs validation.
#
# Tab-separated columns (lines starting with # and blank lines are ignored):
#   slug          project slug from scripts/oss-clones.manifest
#   code          CHK002 | CHK003
#   target        stable JSON target field (was distribution for dep rules)
#   verdict       fp | tp | deferred
#   bucket        root-cause bucket for CHK003 fp or deferred; use - otherwise
#   note          short justification (how it was verified)
#
# Bucket vocabulary (CHK003 fp/deferred): map-gap | workspace-boundary | optional-import |
# dev-context | transitive-policy | metadata-gap
#
# scripts/oss-metrics.sh matches findings on (slug, code, target).
# Unlabeled findings are unknown; unknown and deferred block CHK002 FP gate.
#
# slug	code	target	verdict	bucket	note
fastapi	CHK003	tests/test_tutorial/test_header_params/test_tutorial003_an_py310.py:docs_src.header_params.tutorial003_an_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_header_params/test_tutorial003_an_py39.py:docs_src.header_params.tutorial003_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_header_params/test_tutorial003_py310.py:docs_src.header_params.tutorial003_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_metadata/test_tutorial001.py:docs_src.metadata.tutorial001	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_metadata/test_tutorial001_1.py:docs_src.metadata.tutorial001_1	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_metadata/test_tutorial004.py:docs_src.metadata.tutorial004	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_openapi_callbacks/test_tutorial001.py:docs_src.openapi_callbacks.tutorial001	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_openapi_webhooks/test_tutorial001.py:docs_src.openapi_webhooks.tutorial001	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial001.py:docs_src.path_operation_advanced_configuration.tutorial001	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial002.py:docs_src.path_operation_advanced_configuration.tutorial002	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial003.py:docs_src.path_operation_advanced_configuration.tutorial003	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial004.py:docs_src.path_operation_advanced_configuration.tutorial004	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial005.py:docs_src.path_operation_advanced_configuration.tutorial005	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial006.py:docs_src.path_operation_advanced_configuration.tutorial006	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial007.py:docs_src.path_operation_advanced_configuration.tutorial007	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_advanced_configurations/test_tutorial007_pv1.py:docs_src.path_operation_advanced_configuration.tutorial007_pv1	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_configurations/test_tutorial002b.py:docs_src.path_operation_configuration.tutorial002b	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_configurations/test_tutorial005.py:docs_src.path_operation_configuration.tutorial005	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_configurations/test_tutorial005_py310.py:docs_src.path_operation_configuration.tutorial005_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_configurations/test_tutorial005_py39.py:docs_src.path_operation_configuration.tutorial005_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_operation_configurations/test_tutorial006.py:docs_src.path_operation_configuration.tutorial006	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_params/test_tutorial004.py:docs_src.path_params.tutorial004	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_path_params/test_tutorial005.py:docs_src.path_params.tutorial005	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params/test_tutorial005.py:docs_src.query_params.tutorial005	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params/test_tutorial006.py:docs_src.query_params.tutorial006	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params/test_tutorial006_py310.py:docs_src.query_params.tutorial006_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial010.py:docs_src.query_params_str_validations.tutorial010	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial010_an.py:docs_src.query_params_str_validations.tutorial010_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial010_an_py310.py:docs_src.query_params_str_validations.tutorial010_an_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial010_an_py39.py:docs_src.query_params_str_validations.tutorial010_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial010_py310.py:docs_src.query_params_str_validations.tutorial010_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial011.py:docs_src.query_params_str_validations.tutorial011	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial011_an.py:docs_src.query_params_str_validations.tutorial011_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial011_an_py310.py:docs_src.query_params_str_validations.tutorial011_an_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial011_an_py39.py:docs_src.query_params_str_validations.tutorial011_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial011_py310.py:docs_src.query_params_str_validations.tutorial011_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial011_py39.py:docs_src.query_params_str_validations.tutorial011_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial012.py:docs_src.query_params_str_validations.tutorial012	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial012_an.py:docs_src.query_params_str_validations.tutorial012_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial012_an_py39.py:docs_src.query_params_str_validations.tutorial012_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial012_py39.py:docs_src.query_params_str_validations.tutorial012_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial013.py:docs_src.query_params_str_validations.tutorial013	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial013_an.py:docs_src.query_params_str_validations.tutorial013_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial013_an_py39.py:docs_src.query_params_str_validations.tutorial013_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial014.py:docs_src.query_params_str_validations.tutorial014	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial014_an.py:docs_src.query_params_str_validations.tutorial014_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial014_an_py310.py:docs_src.query_params_str_validations.tutorial014_an_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial014_an_py39.py:docs_src.query_params_str_validations.tutorial014_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_query_params_str_validations/test_tutorial014_py310.py:docs_src.query_params_str_validations.tutorial014_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001.py:docs_src.request_files.tutorial001	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_02.py:docs_src.request_files.tutorial001_02	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_02_an.py:docs_src.request_files.tutorial001_02_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_02_an_py310.py:docs_src.request_files.tutorial001_02_an_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_02_an_py39.py:docs_src.request_files.tutorial001_02_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_02_py310.py:docs_src.request_files.tutorial001_02_py310	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_03.py:docs_src.request_files.tutorial001_03	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_03_an.py:docs_src.request_files.tutorial001_03_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_03_an_py39.py:docs_src.request_files.tutorial001_03_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_an.py:docs_src.request_files.tutorial001_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial001_an_py39.py:docs_src.request_files.tutorial001_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial002.py:docs_src.request_files.tutorial002	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial002_an.py:docs_src.request_files.tutorial002_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial002_an_py39.py:docs_src.request_files.tutorial002_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial002_py39.py:docs_src.request_files.tutorial002_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial003.py:docs_src.request_files.tutorial003	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial003_an.py:docs_src.request_files.tutorial003_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial003_an_py39.py:docs_src.request_files.tutorial003_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_files/test_tutorial003_py39.py:docs_src.request_files.tutorial003_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_form_models/test_tutorial001.py:docs_src.request_form_models.tutorial001	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_form_models/test_tutorial001_an.py:docs_src.request_form_models.tutorial001_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_form_models/test_tutorial001_an_py39.py:docs_src.request_form_models.tutorial001_an_py39	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_form_models/test_tutorial002.py:docs_src.request_form_models.tutorial002	deferred	dev-context	deferred: verify test/docs/typing dependency policy
fastapi	CHK003	tests/test_tutorial/test_request_form_models/test_tutorial002_an.py:docs_src.request_form_models.tutorial002_an	deferred	dev-context	deferred: verify test/docs/typing dependency policy
